target,cell_line,assay_title,institute_name,string_biological_replicates,organism,term_id,title,accession,status,assay_term_name,replication_type,date_released,assembly,file_format,file_size,file_type,output_category,output_type,read_length,read_length_units,run_type,schema_version,encode_version,biological_replicates,technical_replicates,url
ZNF207,HepG2,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001187,"Michael Snyder, Stanford",ENCFF413EDL,released,ChIP-seq,isogenic,2016-09-20,GRCh38,bigWig,2809402941,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/02/40db9576-8dd0-4474-95f1-0ab87f49f393/ENCFF413EDL.bigWig
ZNF207,MCF-7,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001203,"Michael Snyder, Stanford",ENCFF443EDY,released,ChIP-seq,isogenic,2016-09-01,GRCh38,bigWig,1979726140,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/11/29/15e6f4f6-e11a-4475-98b9-3dfe00c30391/ENCFF443EDY.bigWig
ZNF211,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF998PLW,released,ChIP-seq,isogenic,2016-12-19,GRCh38,bigWig,4244170306,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/05/ad056ce4-71f2-4c25-aa0a-8da8f48222af/ENCFF998PLW.bigWig
ZNF212,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF295DBD,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1800139938,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/07/e2919060-0f7f-43da-a33a-d7dfbfdc22b3/ENCFF295DBD.bigWig
ZNF214,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF879RTC,released,ChIP-seq,isogenic,2017-11-28,GRCh38,bigWig,5078246092,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/07/0d9aad35-192c-4bb0-a5f6-c64f086af743/ENCFF879RTC.bigWig
ZNF215,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF377FPR,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1689873960,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/03/33e032ad-ed00-4d19-a22a-09c4496ae286/ENCFF377FPR.bigWig
ZNF217,GM12878,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002784,"Michael Snyder, Stanford",ENCFF341CIW,released,ChIP-seq,isogenic,2017-06-07,GRCh38,bigWig,2404083229,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/03/d0cec777-3fd3-4bf3-8710-005af7337420/ENCFF341CIW.bigWig
ZNF217,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF619BGU,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,723831395,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/01/f7964fb2-a1a2-4206-bd0b-8db524f6e9db/ENCFF619BGU.bigWig
ZNF217,MCF-7,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001203,"Michael Snyder, Stanford",ENCFF666ESD,released,ChIP-seq,isogenic,2017-06-23,GRCh38,bigWig,2268646785,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/04/68f9d4b4-1077-4d09-9189-60e9719fe24f/ENCFF666ESD.bigWig
ZNF217,MCF-7,TF ChIP-seq,Stanford University,"[2, 3]",human,EFO:0001203,"Michael Snyder, Stanford",ENCFF619POZ,released,ChIP-seq,isogenic,2017-11-13,GRCh38,bigWig,2183902448,bigWig,signal,fold change over control,,,,26,4.0,"[2, 3]","['2_1', '3_1']",https://encode-public.s3.amazonaws.com/2020/12/01/f0c30010-895d-4a36-93f8-c3d1f7bd29d2/ENCFF619POZ.bigWig
ZNF221,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF691SCK,released,ChIP-seq,isogenic,2017-11-28,GRCh38,bigWig,4702786857,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/2f02edf3-18a4-4be9-9dbf-deb8fc77e46a/ENCFF691SCK.bigWig
ZNF223,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF796OMY,released,ChIP-seq,isogenic,2016-12-19,GRCh38,bigWig,4525616159,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/06/194c336a-4181-420c-95eb-fdb0c6f5e58c/ENCFF796OMY.bigWig
ZNF224,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF304GKK,released,ChIP-seq,isogenic,2020-07-09,GRCh38,bigWig,718564308,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/09/e67faeb1-a974-4629-aede-a94588ecd563/ENCFF304GKK.bigWig
ZNF225,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF502SOA,released,ChIP-seq,isogenic,2020-08-17,GRCh38,bigWig,853646834,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/05/14/0233b880-0290-47fb-87a3-d5724e0e14b3/ENCFF502SOA.bigWig
ZNF227,MCF-7,TF ChIP-seq,Stanford University,"[2, 3]",human,EFO:0001203,"Michael Snyder, Stanford",ENCFF966ENE,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1920897152,bigWig,signal,fold change over control,,,,26,4.0,"[2, 3]","['2_1', '3_1']",https://encode-public.s3.amazonaws.com/2020/06/30/33a5963e-c6dd-4f2b-9d01-cffacf2e0b9b/ENCFF966ENE.bigWig
ZNF23,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF940ZRJ,released,ChIP-seq,isogenic,2016-12-19,GRCh38,bigWig,4981587155,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/6172ed99-8082-4885-a2c9-82b9af51bafe/ENCFF940ZRJ.bigWig
ZNF23,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF621VKZ,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1614234634,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/03/19802b30-bfa7-4607-9976-f56755ca731a/ENCFF621VKZ.bigWig
ZNF230,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF616FNR,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,891686661,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/01/aafa3d62-b0ab-4f5f-8aa2-43062ee4c9fd/ENCFF616FNR.bigWig
ZNF232,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF641LDS,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,978293399,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/04/97069046-3f82-45f2-8f15-323f232ba598/ENCFF641LDS.bigWig
ZNF234,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF202GMP,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,861857417,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/22/8a6a13ca-b61a-4178-ba67-77bb4d347be8/ENCFF202GMP.bigWig
ZNF239,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF062SJC,released,ChIP-seq,isogenic,2016-10-07,GRCh38,bigWig,4514413463,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/05/58fd89a1-3a6d-4d6b-ae4c-afa22859cc20/ENCFF062SJC.bigWig
ZNF239,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF888WNP,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1817979645,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/03/a9a22f89-3095-4ca4-9750-c5247104a05e/ENCFF888WNP.bigWig
ZNF24,GM12878,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002784,"Michael Snyder, Stanford",ENCFF873IIC,released,ChIP-seq,isogenic,2017-06-26,GRCh38,bigWig,2372356219,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/11/29/48d9e88a-9064-4864-9d71-29d79d772a64/ENCFF873IIC.bigWig
ZNF24,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF362OEE,released,ChIP-seq,isogenic,2016-10-07,GRCh38,bigWig,4364653690,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/06/d88afa37-b37d-4814-8f80-865c91bbb144/ENCFF362OEE.bigWig
ZNF24,HepG2,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001187,"Michael Snyder, Stanford",ENCFF716TVA,released,ChIP-seq,isogenic,2017-06-26,GRCh38,bigWig,2522188405,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2017/06/24/d7ccf695-e19d-4a77-b475-dad242285dad/ENCFF716TVA.bigWig
ZNF24,HepG2,TF ChIP-seq,Stanford University,"[2, 3]",human,EFO:0001187,"Michael Snyder, Stanford",ENCFF541SRY,released,ChIP-seq,isogenic,2018-01-29,GRCh38,bigWig,4519827702,bigWig,signal,fold change over control,,,,26,3.0,"[2, 3]","['2_1', '3_1']",https://encode-public.s3.amazonaws.com/2017/12/02/1b4debaf-0e79-4320-9cc0-ed95ef30142c/ENCFF541SRY.bigWig
ZNF24,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF416MDO,released,ChIP-seq,isogenic,2016-03-02,GRCh38,bigWig,1394417943,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/11/28/15cdab40-fd97-4048-aac0-99135cf489d4/ENCFF416MDO.bigWig
ZNF24,K562,TF ChIP-seq,Stanford University,"[2, 3]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF468PJO,released,ChIP-seq,isogenic,2016-04-21,GRCh38,bigWig,2491542931,bigWig,signal,fold change over control,,,,26,3.0,"[2, 3]","['2_1', '3_1']",https://encode-public.s3.amazonaws.com/2016/10/24/821017c4-3e18-4134-a894-4db2f04a37f9/ENCFF468PJO.bigWig
ZNF24,MCF-7,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001203,"Michael Snyder, Stanford",ENCFF125EBG,released,ChIP-seq,isogenic,2017-06-26,GRCh38,bigWig,2107521413,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/04/1163dcb3-9b12-4877-bc54-0a70c0d858dc/ENCFF125EBG.bigWig
ZNF248,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF391UVI,released,ChIP-seq,isogenic,2017-04-06,GRCh38,bigWig,4820260568,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/b371d6f9-ca81-4a3c-abce-e57380b6c344/ENCFF391UVI.bigWig
ZNF25,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF730RWY,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,960905279,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/22/f58a9cd3-ec6c-43ce-9206-fff56d3dc953/ENCFF730RWY.bigWig
ZNF250,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF917AHS,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1759139664,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/03/64da550e-e775-49f5-8dd4-0121f20bf66e/ENCFF917AHS.bigWig
ZNF256,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF647OAY,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,985482371,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/04/71f343e0-d81c-4641-81b6-7da7da3e6c64/ENCFF647OAY.bigWig
ZNF257,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF056QUE,released,ChIP-seq,isogenic,2021-01-06,GRCh38,bigWig,1611377965,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_2', '2_2']",https://encode-public.s3.amazonaws.com/2020/11/11/ce6f20cd-714b-42e2-a7e7-6b11bcdabaf7/ENCFF056QUE.bigWig
ZNF26,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF032CLW,released,ChIP-seq,isogenic,2016-12-19,GRCh38,bigWig,4769922384,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/f2d79938-488c-40ed-851a-2a9c785490d2/ENCFF032CLW.bigWig
ZNF260,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF652MDE,released,ChIP-seq,isogenic,2020-08-17,GRCh38,bigWig,759791134,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/05/14/f86f9773-cbd1-4cec-bed5-a0d5e36a04a2/ENCFF652MDE.bigWig
ZNF263,HEK293,TF ChIP-seq,University of Southern California,"[1, 2]",human,EFO:0001182,"Peggy Farnham, USC",ENCFF367HGG,released,ChIP-seq,isogenic,2011-10-29,GRCh38,bigWig,1030798606,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/07/f8dedfee-5929-4f96-acc3-2794b4f78e54/ENCFF367HGG.bigWig
ZNF263,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF021QSO,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,934236524,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/02/840c3bc1-6432-4abf-b3c5-707af63736a2/ENCFF021QSO.bigWig
ZNF263,K562,TF ChIP-seq,University of Southern California,"[1, 2]",human,EFO:0002067,"Peggy Farnham, USC",ENCFF322VHC,released,ChIP-seq,isogenic,2011-10-29,GRCh38,bigWig,230925044,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2017/02/08/044c4351-2efc-4879-8c0b-825b9ed70cad/ENCFF322VHC.bigWig
ZNF264,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF601ECV,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,1014314509,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/01/6515cc4f-abc7-488e-b0e0-970ae375169b/ENCFF601ECV.bigWig
ZNF266,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF769JVM,released,ChIP-seq,isogenic,2016-12-19,GRCh38,bigWig,2738484420,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/06/20e6b261-76de-4ed7-bbd6-91c13b329034/ENCFF769JVM.bigWig
ZNF274,H1,TF ChIP-seq,University of Southern California,"[1, 2]",human,EFO:0003042,"Peggy Farnham, USC",ENCFF040IXF,released,ChIP-seq,isogenic,2012-08-20,GRCh38,bigWig,654950972,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2018/06/15/92f36e66-b405-48b3-aaab-b5810b6aa153/ENCFF040IXF.bigWig
ZNF274,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF671FMH,released,ChIP-seq,isogenic,2016-12-19,GRCh38,bigWig,4929622046,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/b64d1f05-c87a-46eb-aee0-fc67c0f1646c/ENCFF671FMH.bigWig
ZNF274,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF198BUP,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,893339515,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/22/a3952e3b-7504-4f46-b35f-8e38f30cb4e2/ENCFF198BUP.bigWig
ZNF274,K562,TF ChIP-seq,University of Southern California,"[1, 2]",human,EFO:0002067,"Peggy Farnham, USC",ENCFF388VDO,released,ChIP-seq,isogenic,2011-10-29,GRCh38,bigWig,356760008,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2017/02/08/b29488e9-7e4a-452f-8e41-a28dd47d1fee/ENCFF388VDO.bigWig
ZNF276,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF425VIQ,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,653286443,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/06/8c305b50-d544-43f4-bc18-2a4a24cf8e12/ENCFF425VIQ.bigWig
ZNF280A,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF616UEL,released,ChIP-seq,isogenic,2018-01-26,GRCh38,bigWig,1796603981,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/24/04cedf85-466d-4d64-9490-9667c0e1d087/ENCFF616UEL.bigWig
ZNF280B,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF436KVY,released,ChIP-seq,isogenic,2020-07-09,GRCh38,bigWig,681033581,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/09/71b90a50-e1a1-4bd3-88b8-dc8f217909d4/ENCFF436KVY.bigWig
ZNF280C,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF036UTW,released,ChIP-seq,isogenic,2016-12-19,GRCh38,bigWig,4303530879,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/bcea2b90-cbb2-44bd-9495-1a0c75fa2878/ENCFF036UTW.bigWig
ZNF280D,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF737LJJ,released,ChIP-seq,isogenic,2016-10-14,GRCh38,bigWig,4839591910,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/07/815862b8-b265-457f-9f5d-5a07fd229101/ENCFF737LJJ.bigWig
ZNF280D,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF704GHZ,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,1395829344,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/22/e4946c31-ae87-47c2-9a8d-acd9d42214f6/ENCFF704GHZ.bigWig
ZNF281,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF183LVZ,released,ChIP-seq,isogenic,2020-07-09,GRCh38,bigWig,1533944098,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/01/62862f16-55fd-41a8-acd9-f79730fb764a/ENCFF183LVZ.bigWig
ZNF282,HepG2,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001187,"Michael Snyder, Stanford",ENCFF129VHB,released,ChIP-seq,isogenic,2018-01-26,GRCh38,bigWig,2453761123,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/02/31dddd6f-191a-4cf7-8a61-b160a1174303/ENCFF129VHB.bigWig
ZNF282,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF916WAT,released,ChIP-seq,isogenic,2018-01-26,GRCh38,bigWig,2238136668,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/24/30ce3d1c-90ca-45c6-8644-9c8ee4dadf97/ENCFF916WAT.bigWig
ZNF292,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF060MVN,released,ChIP-seq,isogenic,2016-10-07,GRCh38,bigWig,3955540051,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/f2a8aa4f-06c6-44cc-acd3-9501fd48f05f/ENCFF060MVN.bigWig
ZNF296,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF910YSO,released,ChIP-seq,isogenic,2020-06-30,GRCh38,bigWig,1007332491,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/06/29/8e194a94-a689-474f-a042-9f542037542a/ENCFF910YSO.bigWig
ZNF3,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF296KGM,released,ChIP-seq,isogenic,2017-03-16,GRCh38,bigWig,799477470,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2017/03/16/e0f0dd6e-4a5a-48bd-81a4-62aa1aff6e99/ENCFF296KGM.bigWig
ZNF30,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF733RHG,released,ChIP-seq,isogenic,2020-06-30,GRCh38,bigWig,1013969322,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/06/30/cb4b452a-d6e1-4fc4-8b8d-33f41fc0105f/ENCFF733RHG.bigWig
ZNF302,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF722LLS,released,ChIP-seq,isogenic,2016-12-19,GRCh38,bigWig,4131702226,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/7a16ad5b-df54-4ce3-a7c7-f923e8dd402f/ENCFF722LLS.bigWig
ZNF311,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF546GDB,released,ChIP-seq,isogenic,2017-04-06,GRCh38,bigWig,4911351920,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/109cd65e-ca76-4fab-99ce-df33c44487a7/ENCFF546GDB.bigWig
ZNF311,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF334LHK,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1698468552,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/03/a621225f-a2f1-41cd-9960-3546a94835f0/ENCFF334LHK.bigWig
ZNF316,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF364MPH,released,ChIP-seq,isogenic,2016-11-10,GRCh38,bigWig,2423829826,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/11/28/2d4f897e-890b-437e-ba4b-e62e00546c21/ENCFF364MPH.bigWig
ZNF317,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF799CNB,released,ChIP-seq,isogenic,2020-07-14,GRCh38,bigWig,989638382,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/09/cfd76bf6-d17d-44f0-be4b-4e2f6500acd3/ENCFF799CNB.bigWig
